Name,Followers
jimmycarr,"6,600,594"
McDonaldsJapan,"6,603,761"
abuabdelelah,"6,598,727"
SalehAlmoghamsy,"6,597,646"
benshapiro,"6,596,611"
SGanguly99,"6,592,177"
shireenwisnu17,"6,588,522"
marca,"6,588,230"
aLexBY11,"6,581,099"
LMFAO,"6,580,649"
ssrajamouli,"6,572,667"
mirandalambert,"6,564,739"
TigerWoods,"6,559,894"
JustinTrudeau,"6,557,058"
TiagoLeifert,"6,546,433"
Mscathygonzaga,"6,546,224"
AnnaKendrick47,"6,544,008"
keniaos,"6,540,289"
Fearnecotton,"6,537,465"
gmanews,"6,536,874"
PrinceRoyce,"6,536,124"
RanaDaggubati,"6,531,510"
kasimf,"6,532,176"
bipsluvurself,"6,530,632"
DeptofDefense,"6,526,205"
CodySimpson,"6,517,834"
